Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2010-05-21 00:00:00-04:00,20.384309070791115,20.751732961557995,20.238871937786325,20.54505729675293,117596300,0.0,0.0
2010-05-24 00:00:00-04:00,20.552708919417533,20.56036373470304,20.101085037619768,20.108739852905273,73711700,0.0,0.0
2010-05-25 00:00:00-04:00,19.63415720202777,20.15467311188388,19.42748150958364,19.955652236938477,98373600,0.0,0.0
2010-05-26 00:00:00-04:00,20.078130234417536,20.36900751493559,18.7998046679483,19.144264221191406,176684100,0.0,0.0
2010-05-27 00:00:00-04:00,19.69538774589427,20.177630868226586,19.69538774589427,19.902063369750977,136433600,0.0,0.0
2010-05-28 00:00:00-04:00,19.779587381329826,19.993917799891474,19.64180364511209,19.74896812438965,67496900,0.0,0.0
2010-06-01 00:00:00-04:00,19.542301165304746,20.139362295097943,19.53464634825521,19.817867279052734,76152400,0.0,0.0
2010-06-02 00:00:00-04:00,19.947995537180997,20.269490541755985,19.695392423586867,20.254180908203125,65718800,0.0,0.0
2010-06-03 00:00:00-04:00,20.323072645969187,20.61394984125256,20.215908131921104,20.560367584228516,67837000,0.0,0.0
2010-06-04 00:00:00-04:00,19.97861311636527,20.338380714419916,19.61119070218092,19.74131965637207,89832200,0.0,0.0
2010-06-07 00:00:00-04:00,19.764278397971005,19.771933212455902,19.320309377892887,19.358583450317383,80456200,0.0,0.0
2010-06-08 00:00:00-04:00,19.32797447631849,19.335629294876334,18.86869558289955,19.220809936523438,87355000,0.0,0.0
2010-06-09 00:00:00-04:00,19.305007076093194,19.534647217779817,18.94523941879342,18.975858688354492,87794000,0.0,0.0
2010-06-10 00:00:00-04:00,19.23611209181938,19.25142172414242,18.96820082620063,19.1366024017334,78930900,0.0,0.0
2010-06-11 00:00:00-04:00,19.16722252039611,19.687736902509553,18.960546854847074,19.641809463500977,68057700,0.0,0.0
2010-06-14 00:00:00-04:00,19.794908142552767,19.87145340793958,19.496376059516265,19.51934051513672,50972400,0.0,0.0
2010-06-15 00:00:00-04:00,19.710696185840913,20.399613430432098,19.703041371344653,20.346031188964844,81641500,0.0,0.0
2010-06-16 00:00:00-04:00,20.261841612309066,20.346043161308586,20.0781303363162,20.147022247314453,48698000,0.0,0.0
2010-06-17 00:00:00-04:00,20.330728434872466,20.41492996279778,19.932688166514335,20.185291290283203,47995500,0.0,0.0
2010-06-18 00:00:00-04:00,20.185288368896156,20.307762504512706,20.03219496937204,20.23887062072754,52075600,0.0,0.0
2010-06-21 00:00:00-04:00,20.499127514151148,20.583327565735644,19.817863525834646,19.863792419433594,54625300,0.0,0.0
2010-06-22 00:00:00-04:00,20.024539888004462,20.246525168371715,19.718354553021044,19.726009368896484,55985400,0.0,0.0
2010-06-23 00:00:00-04:00,19.73366081512298,19.73366081512298,19.30499995933594,19.373891830444336,61466200,0.0,0.0
2010-06-24 00:00:00-04:00,19.488715185121983,19.68773602530084,19.08302014860965,19.1366024017334,85243400,0.0,0.0
2010-06-25 00:00:00-04:00,19.174876649385357,19.22080555025122,18.608433345436207,18.776836395263672,156256700,0.0,0.0
2010-06-28 00:00:00-04:00,18.761520412123147,18.83806709431997,18.462989957562698,18.608427047729492,73784800,0.0,0.0
2010-06-29 00:00:00-04:00,18.470650297815048,18.52423401762403,17.68987793211904,17.84296989440918,119882100,0.0,0.0
2010-06-30 00:00:00-04:00,17.835316623986895,18.126193859575313,17.567405301743886,17.613332748413086,81050500,0.0,0.0
2010-07-01 00:00:00-04:00,17.674567157717142,17.850623559996748,17.398999599361595,17.7281494140625,92239400,0.0,0.0
2010-07-02 00:00:00-04:00,17.881245032242386,17.97309992302043,17.64395006771692,17.812353134155273,62485100,0.0,0.0
2010-07-06 00:00:00-04:00,18.14149969438716,18.440030225203937,18.049643360285977,18.233354568481445,73592000,0.0,0.0
2010-07-07 00:00:00-04:00,18.233358001490647,18.61609012229442,18.072611211556506,18.600780487060547,79965300,0.0,0.0
2010-07-08 00:00:00-04:00,18.83041899448862,18.84572862838827,18.348175746699027,18.684980392456055,50758100,0.0,0.0
2010-07-09 00:00:00-04:00,18.623751099801176,18.68498820098394,18.48596725713804,18.577823638916016,53806100,0.0,0.0
2010-07-12 00:00:00-04:00,18.700286316692807,19.052399066492193,18.692631501261506,19.006471633911133,49854200,0.0,0.0
2010-07-13 00:00:00-04:00,19.24376741096609,19.366241552737808,19.060056198308512,19.236112594604492,61928700,0.0,0.0
2010-07-14 00:00:00-04:00,19.51933900774538,19.603540545177186,19.228463225719416,19.473411560058594,72808100,0.0,0.0
2010-07-15 00:00:00-04:00,19.519337980305483,19.588229878213017,19.12129622795244,19.526992797851562,56934700,0.0,0.0
2010-07-16 00:00:00-04:00,19.526996783047554,19.626506511440827,19.044753399275468,19.05240821838379,65064800,0.0,0.0
2010-07-19 00:00:00-04:00,19.10597888489622,19.366236736437845,19.067706272613393,19.312654495239258,38181800,0.0,0.0
2010-07-20 00:00:00-04:00,19.02943945218135,19.504026412963867,18.906965303591864,19.504026412963867,45530700,0.0,0.0
2010-07-21 00:00:00-04:00,19.59588470151494,19.63415732924941,19.121296233568884,19.22846221923828,73297300,0.0,0.0
2010-07-22 00:00:00-04:00,19.526995067728723,19.89441759260777,19.496375793985138,19.779598236083984,73016400,0.0,0.0
2010-07-23 00:00:00-04:00,19.77960012339244,19.917383948370823,19.327976012633282,19.756635665893555,108520100,0.0,0.0
2010-07-26 00:00:00-04:00,19.79489791506006,20.055155770927552,19.748969027549375,19.978609085083008,67249900,0.0,0.0
2010-07-27 00:00:00-04:00,20.00923222160377,20.085778927869917,19.8714484423261,20.0245418548584,60672100,0.0,0.0
2010-07-28 00:00:00-04:00,19.95564728661791,20.047503613809017,19.771936092242488,19.863792419433594,69704800,0.0,0.0
2010-07-29 00:00:00-04:00,20.00157882101422,20.215909321731846,19.5958837310938,19.925033569335938,69446200,0.0,0.0
2010-07-30 00:00:00-04:00,19.71070821090325,19.77960012339244,19.404522744288773,19.756635665893555,83534800,0.0,0.0
2010-08-02 00:00:00-04:00,19.894412791350728,20.192943338267586,19.710701573247512,20.15467071533203,55044600,0.0,0.0
2010-08-03 00:00:00-04:00,20.05516112136765,20.16998045076338,19.879103258953414,20.0245418548584,56877700,0.0,0.0
2010-08-04 00:00:00-04:00,20.016885677755322,20.085777562711822,19.47340687421724,19.695390701293945,78531900,0.0,0.0
2010-08-05 00:00:00-04:00,19.51167755701963,19.580569435134404,19.297347107328473,19.419822692871094,64922100,0.0,0.0
2010-08-06 00:00:00-04:00,19.274384864685512,19.565260559050277,19.15191073442595,19.557605743408203,55982100,0.0,0.0
2010-08-09 00:00:00-04:00,19.55761341601016,19.69539723160752,19.419831060420172,19.60354232788086,57096500,0.0,0.0
2010-08-10 00:00:00-04:00,19.389200614915875,19.396855429150737,19.044741274379817,19.1901798248291,87257700,0.0,0.0
2010-08-11 00:00:00-04:00,18.89165424701239,19.06005582363642,18.799797912485797,19.029438018798828,76746900,0.0,0.0
2010-08-12 00:00:00-04:00,18.69263737017422,18.891658253854253,18.646709923173358,18.746219635009766,70240500,0.0,0.0
2010-08-13 00:00:00-04:00,18.63904976948554,18.883998030044406,18.554848257415877,18.677322387695312,45263500,0.0,0.0
2010-08-16 00:00:00-04:00,18.646707402539857,18.838073442516638,18.600778501740376,18.75387191772461,40909700,0.0,0.0
2010-08-17 00:00:00-04:00,19.015506744384766,19.20789350530065,18.930857567682036,19.015506744384766,52912600,0.13,0.0
2010-08-18 00:00:00-04:00,18.99243963695118,19.200217891919447,18.78466138198291,19.100175857543945,46818900,0.0,0.0
2010-08-19 00:00:00-04:00,18.94625994893442,19.038604826253035,18.630744126008956,18.807741165161133,54064600,0.0,0.0
2010-08-20 00:00:00-04:00,18.707695243395417,18.776954620748846,18.623046034915156,18.64613151550293,49560100,0.0,0.0
2010-08-23 00:00:00-04:00,18.807747426174775,18.96165609553975,18.653837289013946,18.684619903564453,51643000,0.0,0.0
2010-08-24 00:00:00-04:00,18.5383985849119,18.738481102331974,18.46913919550513,18.499921798706055,66522500,0.0,0.0
2010-08-25 00:00:00-04:00,18.46914175090328,18.63844168854684,18.369101212249245,18.546096801757812,47404800,0.0,0.0
2010-08-26 00:00:00-04:00,18.53839411544098,18.615349137094686,18.30753051827481,18.330615997314453,49105300,0.0,0.0
2010-08-27 00:00:00-04:00,18.37679160030783,18.4845292363675,18.09205987909597,18.41526985168457,60939400,0.0,0.0
2010-08-30 00:00:00-04:00,18.269053644984332,18.330617373369815,18.1613174872585,18.19209861755371,45453100,0.0,0.0
2010-08-31 00:00:00-04:00,18.161319375928468,18.261359894535353,17.94584557027374,18.061277389526367,66074600,0.0,0.0
2010-09-01 00:00:00-04:00,18.215187747007622,18.43066155605281,18.11514722682661,18.392183303833008,65235900,0.0,0.0
2010-09-02 00:00:00-04:00,18.376795905645462,18.430665470193528,18.245972755905548,18.422969818115234,48837100,0.0,0.0
2010-09-03 00:00:00-04:00,18.653832075817363,18.81543782145177,18.623050937665127,18.692310333251953,64189100,0.0,0.0
2010-09-07 00:00:00-04:00,18.546092123324176,18.700000718412777,18.407573360287838,18.4383544921875,51928700,0.0,0.0
2010-09-08 00:00:00-04:00,18.523006019949037,18.62304800573336,18.269055432043363,18.41526985168457,65512400,0.0,0.0
2010-09-09 00:00:00-04:00,18.61535403270089,18.630743866843,18.46144394891704,18.476835250854492,46028900,0.0,0.0
2010-09-10 00:00:00-04:00,18.45374879691968,18.492227052803727,18.307535827946438,18.353708267211914,58284300,0.0,0.0
2010-09-13 00:00:00-04:00,18.623054985216516,19.461862098256997,18.53840426825779,19.32334327697754,114680400,0.0,0.0
2010-09-14 00:00:00-04:00,19.26946589786851,19.508025159806476,19.154032623832187,19.261770248413086,87160400,0.0,0.0
2010-09-15 00:00:00-04:00,19.31564621616497,19.40799111175768,19.177127404980254,19.331037521362305,56201900,0.0,0.0
2010-09-16 00:00:00-04:00,19.284859462144357,19.523420238057934,19.277163811199213,19.492637634277344,44548300,0.0,0.0
2010-09-17 00:00:00-04:00,19.546500617801254,19.646542586163154,19.300245723056506,19.407981872558594,70341600,0.0,0.0
2010-09-20 00:00:00-04:00,19.454161596533563,19.638852822943626,19.323338461018675,19.56959342956543,49838700,0.0,0.0
2010-09-21 00:00:00-04:00,19.561894586046918,19.561894586046918,19.30024835771481,19.354116439819336,52675700,0.0,0.0
2010-09-22 00:00:00-04:00,19.15403473045855,19.215598465077893,18.74617553902864,18.938562393188477,94299400,0.0,0.0
2010-09-23 00:00:00-04:00,18.861608752599114,18.923172491770497,18.74617692512719,18.800045013427734,46201800,0.0,0.0
2010-09-24 00:00:00-04:00,18.96165168518984,19.08477917916155,18.915479241899323,19.06938934326172,51948800,0.0,0.0
2010-09-27 00:00:00-04:00,19.123249177031155,19.23098532076481,18.923166718815175,19.030902862548828,43603300,0.0,0.0
2010-09-28 00:00:00-04:00,19.08477268106665,19.16172770554575,18.738477272603205,18.992427825927734,56041200,0.0,0.0
2010-09-29 00:00:00-04:00,18.953950957806597,18.97703790716733,18.776955416093003,18.853910446166992,44318900,0.0,0.0
2010-09-30 00:00:00-04:00,18.938560621621868,19.107860509039455,18.746173785458446,18.846214294433594,61262700,0.0,0.0
2010-10-01 00:00:00-04:00,19.061694541061378,19.10017133421927,18.70000622707667,18.76156997680664,62672300,0.0,0.0
2010-10-04 00:00:00-04:00,18.438354329702065,18.46144127926972,18.29983703568153,18.399877548217773,98143400,0.0,0.0
2010-10-05 00:00:00-04:00,18.515313931424952,18.815438478717034,18.399882090679764,18.738483428955078,78152900,0.0,0.0
2010-10-06 00:00:00-04:00,18.71539432164384,18.88469570521163,18.569179890688563,18.800045013427734,50489700,0.0,0.0
2010-10-07 00:00:00-04:00,18.946262115872493,19.04630265570881,18.684615820552246,18.877002716064453,50096100,0.0,0.0
2010-10-08 00:00:00-04:00,18.946261767372768,18.96934725502046,18.753874875399344,18.90778350830078,41327800,0.0,0.0
2010-10-11 00:00:00-04:00,19.038603821524553,19.038603821524553,18.85391260883871,18.923171997070312,27587800,0.0,0.0
2010-10-12 00:00:00-04:00,18.969347488458677,19.18482133852693,18.80004754984503,19.107866287231445,50141500,0.0,0.0
2010-10-13 00:00:00-04:00,19.25407505409894,19.654240028470106,19.154033076608606,19.500329971313477,75336500,0.0,0.0
2010-10-14 00:00:00-04:00,19.461861478521804,19.5003382752983,19.238691947390137,19.415687561035156,51949100,0.0,0.0
2010-10-15 00:00:00-04:00,19.515730368824734,19.661943376713463,19.415688344694793,19.65424919128418,68954800,0.0,0.0
2010-10-18 00:00:00-04:00,19.692722958093693,19.969760560365103,19.5849867651195,19.869718551635742,48330500,0.0,0.0
2010-10-19 00:00:00-04:00,19.446468369720364,19.523423423934208,19.200213370472532,19.315645217895508,66150900,0.0,0.0
2010-10-20 00:00:00-04:00,19.438768545858732,19.546504717960023,19.31564107265861,19.477245330810547,56283600,0.0,0.0
2010-10-21 00:00:00-04:00,19.546502164046935,19.65423978986667,19.277160301190204,19.561893463134766,50032400,0.0,0.0
2010-10-22 00:00:00-04:00,19.638854142420026,19.654245445937143,19.44646725184255,19.531116485595703,25837900,0.0,0.0
2010-10-25 00:00:00-04:00,19.42338165513876,19.50803236260832,19.369513556856532,19.384904861450195,50912400,0.0,0.0
2010-10-26 00:00:00-04:00,19.33103402008661,19.985148226746723,19.284860112857714,19.9312801361084,69304200,0.0,0.0
2010-10-27 00:00:00-04:00,19.84662991786036,20.09288487294184,19.71580678949891,20.046710968017578,64805500,0.0,0.0
2010-10-28 00:00:00-04:00,20.169839547756595,20.30066268326699,19.946671532942034,20.223709106445312,80730300,0.0,0.0
2010-10-29 00:00:00-04:00,20.893212835092722,20.931691088014176,20.37761598830737,20.52383041381836,114193200,0.0,0.0
2010-11-01 00:00:00-04:00,20.68543403643414,20.947080277070917,20.546916733563393,20.739303588867188,61912100,0.0,0.0
2010-11-02 00:00:00-04:00,20.82395503741902,21.100992608422654,20.79317390052716,21.077905654907227,54402100,0.0,0.0
2010-11-03 00:00:00-04:00,21.131773172685815,21.15486012557563,20.746999431294196,20.80086898803711,110255300,0.0,0.0
2010-11-04 00:00:00-04:00,21.093295282113218,21.10868658323453,20.785476598663344,20.885517120361328,93599300,0.0,0.0
2010-11-05 00:00:00-04:00,20.90861623503127,20.924007545106033,20.41610605500779,20.66236114501953,110953700,0.0,0.0
2010-11-08 00:00:00-05:00,20.531520783025307,22.216829664791614,20.454565764773008,20.631561279296875,71670800,0.0,0.0
2010-11-09 00:00:00-05:00,20.63156595179631,20.862431058838,20.55461091611575,20.739303588867188,58538600,0.0,0.0
2010-11-10 00:00:00-05:00,20.785473608164235,20.839341686543314,20.631563554685396,20.731605529785156,52277300,0.0,0.0
2010-11-11 00:00:00-05:00,20.531532287597656,20.56231343146945,20.22371350990117,20.531532287597656,62073100,0.0,0.0
2010-11-12 00:00:00-05:00,20.36991772860097,20.408395976593862,20.08518603242898,20.21600914001465,64962200,0.0,0.0
2010-11-15 00:00:00-05:00,20.262184229598923,20.393007354357557,20.139056755449065,20.16214370727539,51794600,0.0,0.0
2010-11-16 00:00:00-05:00,20.16214486437679,20.16214486437679,19.860176263344176,19.984060287475586,65339200,0.16,0.0
2010-11-17 00:00:00-05:00,20.053744000866576,20.061486936499787,19.782747160960145,19.798233032226562,58299700,0.0,0.0
2010-11-18 00:00:00-05:00,19.906633189881195,20.193115930015395,19.82920677934979,20.00728988647461,59514000,0.0,0.0
2010-11-19 00:00:00-05:00,19.976313124387897,19.999541927802607,19.821458865397748,19.891143798828125,52423200,0.0,0.0
2010-11-22 00:00:00-05:00,19.86017902728745,19.92986398516119,19.69758177679157,19.922121047973633,53350500,0.0,0.0
2010-11-23 00:00:00-05:00,19.798227450408085,19.821456250758693,19.426575505679665,19.449804306030273,69742500,0.0,0.0
2010-11-24 00:00:00-05:00,19.511756045332888,19.713066508363212,19.480784296057887,19.643383026123047,56825900,0.0,0.0
2010-11-26 00:00:00-05:00,19.51948907952479,19.67434480542197,19.488518820433544,19.550460815429688,21356500,0.0,0.0
